InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,rejection_reasons
538566,22476,EMPIRE UNION JACK TV DINNER TRAY,1,12/13/2010 11:21,11.02,,United Kingdom,Missing CustomerID
538566,22477,WATERING CAN GARDEN MARKER,1,12/13/2010 11:21,2.51,,United Kingdom,Missing CustomerID
538566,22478,BIRDHOUSE GARDEN MARKER ,1,12/13/2010 11:21,2.51,,United Kingdom,Missing CustomerID
538566,22479,DAISY GARDEN MARKER,1,12/13/2010 11:21,2.51,,United Kingdom,Missing CustomerID
538566,22495,SET OF 2 ROUND TINS CAMEMBERT ,1,12/13/2010 11:21,5.91,,United Kingdom,Missing CustomerID
538566,22497,SET OF 2 TINS VINTAGE BATHROOM ,1,12/13/2010 11:21,8.47,,United Kingdom,Missing CustomerID
538566,22501,PICNIC BASKET WICKER LARGE,1,12/13/2010 11:21,21.23,,United Kingdom,Missing CustomerID
538566,22502,PICNIC BASKET WICKER SMALL,6,12/13/2010 11:21,8.47,,United Kingdom,Missing CustomerID
538566,22508,DOORSTOP RETROSPOT HEART,1,12/13/2010 11:21,7.62,,United Kingdom,Missing CustomerID
538566,22530,MAGIC DRAWING SLATE DOLLY GIRL ,1,12/13/2010 11:21,0.85,,United Kingdom,Missing CustomerID
538566,22531,MAGIC DRAWING SLATE CIRCUS PARADE  ,1,12/13/2010 11:21,0.85,,United Kingdom,Missing CustomerID
538566,22535,MAGIC DRAWING SLATE BUNNIES ,1,12/13/2010 11:21,0.85,,United Kingdom,Missing CustomerID
538566,22544,MINI JIGSAW SPACEBOY,1,12/13/2010 11:21,0.85,,United Kingdom,Missing CustomerID
538566,22547,MINI JIGSAW DINOSAUR ,1,12/13/2010 11:21,0.85,,United Kingdom,Missing CustomerID
538566,22549,PICTURE DOMINOES,1,12/13/2010 11:21,3.36,,United Kingdom,Missing CustomerID
538566,22554,PLASTERS IN TIN WOODLAND ANIMALS,2,12/13/2010 11:21,3.36,,United Kingdom,Missing CustomerID
538566,22567,20 DOLLY PEGS RETROSPOT,1,12/13/2010 11:21,2.51,,United Kingdom,Missing CustomerID
538566,22570,FELTCRAFT CUSHION RABBIT,1,12/13/2010 11:21,7.62,,United Kingdom,Missing CustomerID
538566,10002,INFLATABLE POLITICAL GLOBE ,1,12/13/2010 11:21,1.66,,United Kingdom,Missing CustomerID
538566,15034,PAPER POCKET TRAVELING FAN ,2,12/13/2010 11:21,0.85,,United Kingdom,Missing CustomerID
538566,15036,ASSORTED COLOURS SILK FAN,4,12/13/2010 11:21,1.28,,United Kingdom,Missing CustomerID
538566,15056BL,EDWARDIAN PARASOL BLACK,2,12/13/2010 11:21,12.72,,United Kingdom,Missing CustomerID
538566,15056N,EDWARDIAN PARASOL NATURAL,1,12/13/2010 11:21,12.72,,United Kingdom,Missing CustomerID
538566,15060B,FAIRY CAKE DESIGN UMBRELLA,2,12/13/2010 11:21,8.47,,United Kingdom,Missing CustomerID
538566,16236,KITTY PENCIL ERASERS,1,12/13/2010 11:21,0.43,,United Kingdom,Missing CustomerID
538566,16237,SLEEPING CAT ERASERS,3,12/13/2010 11:21,0.43,,United Kingdom,Missing CustomerID
538566,17012B,ORIGAMI JASMINE INCENSE/CANDLE SET,1,12/13/2010 11:21,2.51,,United Kingdom,Missing CustomerID
538566,17012D,ORIGAMI ROSE INCENSE/CANDLE SET ,1,12/13/2010 11:21,2.51,,United Kingdom,Missing CustomerID
538566,18097C,WHITE TALL PORCELAIN T-LIGHT HOLDER,2,12/13/2010 11:21,5.06,,United Kingdom,Missing CustomerID
538566,20615,BLUE POLKADOT PASSPORT COVER,1,12/13/2010 11:21,4.21,,United Kingdom,Missing CustomerID
538566,20652,BLUE POLKADOT LUGGAGE TAG ,1,12/13/2010 11:21,2.51,,United Kingdom,Missing CustomerID
538566,20658,RED RETROSPOT LUGGAGE TAG,1,12/13/2010 11:21,2.51,,United Kingdom,Missing CustomerID
538566,20665,RED RETROSPOT PURSE ,2,12/13/2010 11:21,5.91,,United Kingdom,Missing CustomerID
538566,20669,RED HEART LUGGAGE TAG,2,12/13/2010 11:21,2.51,,United Kingdom,Missing CustomerID
538566,20699,MOUSEY LONG LEGS SOFT TOY,1,12/13/2010 11:21,5.06,,United Kingdom,Missing CustomerID
538566,20704,MR ROBOT SOFT TOY,1,12/13/2010 11:21,14.43,,United Kingdom,Missing CustomerID
538566,20718,RED RETROSPOT SHOPPER BAG,1,12/13/2010 11:21,2.51,,United Kingdom,Missing CustomerID
538566,20719,WOODLAND CHARLOTTE BAG,1,12/13/2010 11:21,1.66,,United Kingdom,Missing CustomerID
538566,20724,RED RETROSPOT CHARLOTTE BAG,3,12/13/2010 11:21,1.66,,United Kingdom,Missing CustomerID
538566,20727,LUNCH BAG  BLACK SKULL.,2,12/13/2010 11:21,4.21,,United Kingdom,Missing CustomerID
538566,20754,RETROSPOT RED WASHING UP GLOVES,4,12/13/2010 11:21,4.21,,United Kingdom,Missing CustomerID
538566,20770,ABSTRACT CIRCLE JOURNAL ,3,12/13/2010 11:21,2.51,,United Kingdom,Missing CustomerID
538566,20802,SMALL GLASS SUNDAE DISH CLEAR,4,12/13/2010 11:21,3.36,,United Kingdom,Missing CustomerID
538566,20818,GOLD TEDDY BEAR,1,12/13/2010 11:21,7.62,,United Kingdom,Missing CustomerID
538566,20866,BLUE ROSE FABRIC MIRROR,1,12/13/2010 11:21,2.51,,United Kingdom,Missing CustomerID
538566,20867,PINK ROSE FABRIC MIRROR,1,12/13/2010 11:21,2.51,,United Kingdom,Missing CustomerID
538566,20902,VINTAGE KEEPSAKE BOX PARIS DAYS,1,12/13/2010 11:21,12.72,,United Kingdom,Missing CustomerID
538566,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,2,12/13/2010 11:21,5.91,,United Kingdom,Missing CustomerID
538566,20961,STRAWBERRY BATH SPONGE ,1,12/13/2010 11:21,2.51,,United Kingdom,Missing CustomerID
538566,20963,APPLE BATH SPONGE,1,12/13/2010 11:21,2.51,,United Kingdom,Missing CustomerID
538566,20966,SANDWICH BATH SPONGE,2,12/13/2010 11:21,2.51,,United Kingdom,Missing CustomerID
538566,20972,PINK CREAM FELT CRAFT TRINKET BOX ,1,12/13/2010 11:21,2.51,,United Kingdom,Missing CustomerID
538566,20973,12 PENCIL SMALL TUBE WOODLAND,5,12/13/2010 11:21,1.28,,United Kingdom,Missing CustomerID
538566,20974,12 PENCILS SMALL TUBE SKULL,1,12/13/2010 11:21,1.28,,United Kingdom,Missing CustomerID
538566,20975,12 PENCILS SMALL TUBE RED RETROSPOT,1,12/13/2010 11:21,1.28,,United Kingdom,Missing CustomerID
538566,20985,HEART CALCULATOR,1,12/13/2010 11:21,2.51,,United Kingdom,Missing CustomerID
538566,21012,ANTIQUE ALL GLASS CANDLESTICK,8,12/13/2010 11:21,2.51,,United Kingdom,Missing CustomerID
538566,21014,SWISS CHALET TREE DECORATION ,1,12/13/2010 11:21,1.28,,United Kingdom,Missing CustomerID
538566,21015,DARK BIRD HOUSE TREE DECORATION,1,12/13/2010 11:21,1.28,,United Kingdom,Missing CustomerID
538566,21033,JUMBO BAG CHARLIE AND LOLA TOYS,1,12/13/2010 11:21,5.91,,United Kingdom,Missing CustomerID
538566,21035,SET/2 RED RETROSPOT TEA TOWELS ,1,12/13/2010 11:21,5.91,,United Kingdom,Missing CustomerID
538566,21041,RED RETROSPOT OVEN GLOVE DOUBLE,2,12/13/2010 11:21,5.91,,United Kingdom,Missing CustomerID
538566,21042,RED RETROSPOT APRON ,1,12/13/2010 11:21,12.72,,United Kingdom,Missing CustomerID
538566,21058,PARTY INVITES WOODLAND,2,12/13/2010 11:21,1.66,,United Kingdom,Missing CustomerID
538566,21067,VINTAGE RED TEATIME MUG,1,12/13/2010 11:21,2.51,,United Kingdom,Missing CustomerID
538566,21098,CHRISTMAS TOILET ROLL,7,12/13/2010 11:21,2.51,,United Kingdom,Missing CustomerID
538566,21106,CREAM SLICE FLANNEL CHOCOLATE SPOT ,1,12/13/2010 11:21,5.91,,United Kingdom,Missing CustomerID
538566,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,3,12/13/2010 11:21,5.06,,United Kingdom,Missing CustomerID
538566,21114,LAVENDER SCENTED FABRIC HEART,1,12/13/2010 11:21,11.02,,United Kingdom,Missing CustomerID
538566,21124,SET/10 BLUE POLKADOT PARTY CANDLES,1,12/13/2010 11:21,2.51,,United Kingdom,Missing CustomerID
538566,21165,BEWARE OF THE CAT METAL SIGN ,2,12/13/2010 11:21,4.21,,United Kingdom,Missing CustomerID
538566,21174,POTTERING IN THE SHED METAL SIGN,1,12/13/2010 11:21,4.21,,United Kingdom,Missing CustomerID
538566,21181,PLEASE ONE PERSON METAL SIGN,2,12/13/2010 11:21,4.21,,United Kingdom,Missing CustomerID
538566,21187,WHITE BELL HONEYCOMB PAPER GARLAND ,4,12/13/2010 11:21,3.36,,United Kingdom,Missing CustomerID
538566,21191,LARGE WHITE HONEYCOMB PAPER BELL  ,2,12/13/2010 11:21,4.21,,United Kingdom,Missing CustomerID
538566,21192,WHITE BELL HONEYCOMB PAPER ,2,12/13/2010 11:21,3.36,,United Kingdom,Missing CustomerID
538566,21195,PINK  HONEYCOMB PAPER BALL ,1,12/13/2010 11:21,4.21,,United Kingdom,Missing CustomerID
538566,21199,PINK  HEART CONFETTI IN TUBE,1,12/13/2010 11:21,3.36,,United Kingdom,Missing CustomerID
538566,21210,SET OF 72 RETROSPOT PAPER  DOILIES,1,12/13/2010 11:21,2.98,,United Kingdom,Missing CustomerID
538566,21212,PACK OF 72 RETROSPOT CAKE CASES,1,12/13/2010 11:21,1.28,,United Kingdom,Missing CustomerID
538566,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",1,12/13/2010 11:21,11.02,,United Kingdom,Missing CustomerID
538566,21220,SET/4 BADGES DOGS,1,12/13/2010 11:21,2.51,,United Kingdom,Missing CustomerID
538566,21231,SWEETHEART CERAMIC TRINKET BOX,3,12/13/2010 11:21,2.51,,United Kingdom,Missing CustomerID
538566,21232,STRAWBERRY CERAMIC TRINKET BOX,4,12/13/2010 11:21,2.51,,United Kingdom,Missing CustomerID
538566,21238,RED RETROSPOT CUP,2,12/13/2010 11:21,1.66,,United Kingdom,Missing CustomerID
538566,21240,BLUE POLKADOT CUP,2,12/13/2010 11:21,1.66,,United Kingdom,Missing CustomerID
538566,21257,VICTORIAN SEWING BOX MEDIUM,1,12/13/2010 11:21,16.13,,United Kingdom,Missing CustomerID
538566,21258,VICTORIAN SEWING BOX LARGE,3,12/13/2010 11:21,25.49,,United Kingdom,Missing CustomerID
538566,21291,SMALL POLKADOT CHOCOLATE GIFT BAG ,2,12/13/2010 11:21,1.66,,United Kingdom,Missing CustomerID
538566,21293,MIRRORED DOVE WALL DECORATION,4,12/13/2010 11:21,4.21,,United Kingdom,Missing CustomerID
538566,21313,GLASS HEART T-LIGHT HOLDER ,6,12/13/2010 11:21,1.66,,United Kingdom,Missing CustomerID
538566,21314,SMALL GLASS HEART TRINKET POT,5,12/13/2010 11:21,4.21,,United Kingdom,Missing CustomerID
538566,21327,SKULLS WRITING SET ,1,12/13/2010 11:21,3.36,,United Kingdom,Missing CustomerID
538566,21328,BALLOONS  WRITING SET ,1,12/13/2010 11:21,3.36,,United Kingdom,Missing CustomerID
538566,21352,EUCALYPTUS & PINECONE  WREATH,1,12/13/2010 11:21,5.91,,United Kingdom,Missing CustomerID
538566,21356,TOAST ITS - FAIRY FLOWER,1,12/13/2010 11:21,2.51,,United Kingdom,Missing CustomerID
538566,21364,PEACE SMALL WOOD LETTERS,2,12/13/2010 11:21,13.57,,United Kingdom,Missing CustomerID
538566,21385,IVORY HANGING DECORATION  HEART,1,12/13/2010 11:21,1.66,,United Kingdom,Missing CustomerID
538566,21391,FRENCH LAVENDER SCENT HEART,1,12/13/2010 11:21,4.21,,United Kingdom,Missing CustomerID
538566,21398,RED POLKADOT COFFEE  MUG,2,12/13/2010 11:21,4.21,,United Kingdom,Missing CustomerID
538566,21407,BROWN CHECK CAT DOORSTOP ,1,12/13/2010 11:21,8.47,,United Kingdom,Missing CustomerID
538566,21408,SPOTTY PINK DUCK DOORSTOP,3,12/13/2010 11:21,8.47,,United Kingdom,Missing CustomerID
538566,21411,GINGHAM HEART  DOORSTOP RED,1,12/13/2010 11:21,8.47,,United Kingdom,Missing CustomerID
538566,21429,RED GINGHAM ROSE JEWELLERY BOX,4,12/13/2010 11:21,3.36,,United Kingdom,Missing CustomerID
538566,21479,WHITE SKULL HOT WATER BOTTLE ,4,12/13/2010 11:21,7.62,,United Kingdom,Missing CustomerID
538566,21481,FAWN BLUE HOT WATER BOTTLE,3,12/13/2010 11:21,5.91,,United Kingdom,Missing CustomerID
538566,22571,ROCKING HORSE RED CHRISTMAS ,2,12/13/2010 11:21,1.66,,United Kingdom,Missing CustomerID
538566,22572,ROCKING HORSE GREEN CHRISTMAS ,2,12/13/2010 11:21,1.66,,United Kingdom,Missing CustomerID
538566,22573,STAR WOODEN CHRISTMAS DECORATION,3,12/13/2010 11:21,1.66,,United Kingdom,Missing CustomerID
538566,22574,HEART WOODEN CHRISTMAS DECORATION,4,12/13/2010 11:21,1.66,,United Kingdom,Missing CustomerID
538566,22576,SWALLOW WOODEN CHRISTMAS DECORATION,2,12/13/2010 11:21,1.66,,United Kingdom,Missing CustomerID
538566,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,3,12/13/2010 11:21,1.66,,United Kingdom,Missing CustomerID
538566,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,3,12/13/2010 11:21,1.66,,United Kingdom,Missing CustomerID
538566,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,1,12/13/2010 11:21,1.66,,United Kingdom,Missing CustomerID
538566,22581,WOOD STOCKING CHRISTMAS SCANDISPOT,1,12/13/2010 11:21,1.66,,United Kingdom,Missing CustomerID
538566,22582,PACK OF 6 SWEETIE GIFT BOXES,1,12/13/2010 11:21,5.06,,United Kingdom,Missing CustomerID
538566,22584,PACK OF 6 PANNETONE GIFT BOXES,2,12/13/2010 11:21,5.06,,United Kingdom,Missing CustomerID
538566,22588,CARD HOLDER GINGHAM HEART,2,12/13/2010 11:21,5.06,,United Kingdom,Missing CustomerID
538566,22593,CHRISTMAS GINGHAM STAR,7,12/13/2010 11:21,1.66,,United Kingdom,Missing CustomerID
538566,22594,CHRISTMAS GINGHAM TREE,7,12/13/2010 11:21,1.66,,United Kingdom,Missing CustomerID
538566,22595,CHRISTMAS GINGHAM HEART,7,12/13/2010 11:21,1.66,,United Kingdom,Missing CustomerID
538566,22597,CHRISTMAS MUSICAL ZINC HEART ,1,12/13/2010 11:21,1.66,,United Kingdom,Missing CustomerID
538566,22598,CHRISTMAS MUSICAL ZINC TREE,1,12/13/2010 11:21,1.66,,United Kingdom,Missing CustomerID
538566,22600,CHRISTMAS RETROSPOT STAR WOOD,1,12/13/2010 11:21,1.66,,United Kingdom,Missing CustomerID
538566,22601,CHRISTMAS RETROSPOT ANGEL WOOD,1,12/13/2010 11:21,1.66,,United Kingdom,Missing CustomerID
538566,22602,CHRISTMAS RETROSPOT HEART WOOD,1,12/13/2010 11:21,1.66,,United Kingdom,Missing CustomerID
538566,22603,CHRISTMAS RETROSPOT TREE WOOD,1,12/13/2010 11:21,1.66,,United Kingdom,Missing CustomerID
538566,22609,PENS ASSORTED SPACEBALL,2,12/13/2010 11:21,1.66,,United Kingdom,Missing CustomerID
538566,22611,VINTAGE UNION JACK SHOPPING BAG,1,12/13/2010 11:21,10.17,,United Kingdom,Missing CustomerID
538566,22619,SET OF 6 SOLDIER SKITTLES,1,12/13/2010 11:21,7.62,,United Kingdom,Missing CustomerID
538566,22620,4 TRADITIONAL SPINNING TOPS,2,12/13/2010 11:21,2.51,,United Kingdom,Missing CustomerID
538566,22621,TRADITIONAL KNITTING NANCY,1,12/13/2010 11:21,3.36,,United Kingdom,Missing CustomerID
538566,22625,RED KITCHEN SCALES,2,12/13/2010 11:21,16.98,,United Kingdom,Missing CustomerID
538566,22629,SPACEBOY LUNCH BOX ,1,12/13/2010 11:21,4.21,,United Kingdom,Missing CustomerID
538566,22630,DOLLY GIRL LUNCH BOX,1,12/13/2010 11:21,4.21,,United Kingdom,Missing CustomerID
538566,22638,SET OF 4 NAPKIN CHARMS CROWNS ,1,12/13/2010 11:21,5.06,,United Kingdom,Missing CustomerID
538566,22639,SET OF 4 NAPKIN CHARMS HEARTS,2,12/13/2010 11:21,5.06,,United Kingdom,Missing CustomerID
538566,22640,SET OF 4 NAPKIN CHARMS 3 KEYS ,1,12/13/2010 11:21,5.06,,United Kingdom,Missing CustomerID
538566,22641,SET OF 4 NAPKIN CHARMS INSTRUMENT,1,12/13/2010 11:21,5.06,,United Kingdom,Missing CustomerID
538566,22642,SET OF 4 NAPKIN CHARMS STARS   ,2,12/13/2010 11:21,5.06,,United Kingdom,Missing CustomerID
538566,22643,SET OF 4 NAPKIN CHARMS LEAVES   ,1,12/13/2010 11:21,5.06,,United Kingdom,Missing CustomerID
538566,22649,STRAWBERRY FAIRY CAKE TEAPOT,1,12/13/2010 11:21,11.02,,United Kingdom,Missing CustomerID
538566,22654,DELUXE SEWING KIT ,4,12/13/2010 11:21,11.87,,United Kingdom,Missing CustomerID
538566,22659,LUNCH BOX I LOVE LONDON,3,12/13/2010 11:21,4.21,,United Kingdom,Missing CustomerID
538566,22662,LUNCH BAG DOLLY GIRL DESIGN,1,12/13/2010 11:21,4.21,,United Kingdom,Missing CustomerID
538566,22668,PINK BABY BUNTING,2,12/13/2010 11:21,5.91,,United Kingdom,Missing CustomerID
538566,22669,RED BABY BUNTING ,1,12/13/2010 11:21,5.91,,United Kingdom,Missing CustomerID
538566,22671,FRENCH LAUNDRY SIGN BLUE METAL,1,12/13/2010 11:21,3.36,,United Kingdom,Missing CustomerID
538566,22679,FRENCH BLUE METAL DOOR SIGN 4,1,12/13/2010 11:21,2.51,,United Kingdom,Missing CustomerID
538566,22683,FRENCH BLUE METAL DOOR SIGN 8,1,12/13/2010 11:21,2.51,,United Kingdom,Missing CustomerID
538566,22689,DOORMAT MERRY CHRISTMAS RED ,8,12/13/2010 11:21,7.95,,United Kingdom,Missing CustomerID
538566,22692,DOORMAT WELCOME TO OUR HOME,4,12/13/2010 11:21,14.43,,United Kingdom,Missing CustomerID
538566,22697,GREEN REGENCY TEACUP AND SAUCER,3,12/13/2010 11:21,5.91,,United Kingdom,Missing CustomerID
538566,22699,ROSES REGENCY TEACUP AND SAUCER ,3,12/13/2010 11:21,5.91,,United Kingdom,Missing CustomerID
538566,22701,PINK DOG BOWL,1,12/13/2010 11:21,5.91,,United Kingdom,Missing CustomerID
538566,22703,PINK CAT BOWL,1,12/13/2010 11:21,4.21,,United Kingdom,Missing CustomerID
538566,22726,ALARM CLOCK BAKELIKE GREEN,1,12/13/2010 11:21,7.62,,United Kingdom,Missing CustomerID
538566,22728,ALARM CLOCK BAKELIKE PINK,1,12/13/2010 11:21,7.62,,United Kingdom,Missing CustomerID
538566,22736,RIBBON REEL MAKING SNOWMEN ,3,12/13/2010 11:21,3.36,,United Kingdom,Missing CustomerID
538566,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,1,12/13/2010 11:21,3.36,,United Kingdom,Missing CustomerID
538566,22740,POLKADOT PEN,3,12/13/2010 11:21,1.66,,United Kingdom,Missing CustomerID
538566,22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,1,12/13/2010 11:21,5.91,,United Kingdom,Missing CustomerID
538566,22745,POPPY'S PLAYHOUSE BEDROOM ,1,12/13/2010 11:21,4.21,,United Kingdom,Missing CustomerID
538566,22748,POPPY'S PLAYHOUSE KITCHEN,1,12/13/2010 11:21,4.21,,United Kingdom,Missing CustomerID
538566,22751,FELTCRAFT PRINCESS OLIVIA DOLL,1,12/13/2010 11:21,7.62,,United Kingdom,Missing CustomerID
538566,22754,SMALL RED BABUSHKA NOTEBOOK ,5,12/13/2010 11:21,1.66,,United Kingdom,Missing CustomerID
538566,22755,SMALL PURPLE BABUSHKA NOTEBOOK ,1,12/13/2010 11:21,1.66,,United Kingdom,Missing CustomerID
538566,22757,LARGE RED BABUSHKA NOTEBOOK ,3,12/13/2010 11:21,2.51,,United Kingdom,Missing CustomerID
538566,22758,LARGE PURPLE BABUSHKA NOTEBOOK  ,1,12/13/2010 11:21,2.51,,United Kingdom,Missing CustomerID
538566,22759,SET OF 3 NOTEBOOKS IN PARCEL,5,12/13/2010 11:21,3.36,,United Kingdom,Missing CustomerID
538566,22795,SWEETHEART RECIPE BOOK STAND,3,12/13/2010 11:21,13.57,,United Kingdom,Missing CustomerID
538566,22804,CANDLEHOLDER PINK HANGING HEART,2,12/13/2010 11:21,5.91,,United Kingdom,Missing CustomerID
538566,22812,PACK 3 BOXES CHRISTMAS PANNETONE,1,12/13/2010 11:21,4.21,,United Kingdom,Missing CustomerID
538566,22813,PACK 3 BOXES BIRD PANNETONE ,2,12/13/2010 11:21,4.21,,United Kingdom,Missing CustomerID
538566,22816,CARD MOTORBIKE SANTA,2,12/13/2010 11:21,0.85,,United Kingdom,Missing CustomerID
538566,22834,HAND WARMER BABUSHKA DESIGN,2,12/13/2010 11:21,4.21,,United Kingdom,Missing CustomerID
538566,22835,HOT WATER BOTTLE I AM SO POORLY,1,12/13/2010 11:21,9.32,,United Kingdom,Missing CustomerID
538566,22837,HOT WATER BOTTLE BABUSHKA ,1,12/13/2010 11:21,9.32,,United Kingdom,Missing CustomerID
538566,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,1,12/13/2010 11:21,1.66,,United Kingdom,Missing CustomerID
538566,22853,CAT BOWL VINTAGE CREAM,4,12/13/2010 11:21,6.77,,United Kingdom,Missing CustomerID
538566,22855,FINE WICKER HEART ,4,12/13/2010 11:21,2.51,,United Kingdom,Missing CustomerID
538566,22862,LOVE HEART NAPKIN BOX ,1,12/13/2010 11:21,8.47,,United Kingdom,Missing CustomerID
538566,22867,HAND WARMER BIRD DESIGN,5,12/13/2010 11:21,4.21,,United Kingdom,Missing CustomerID
538566,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,1,12/13/2010 11:21,20.38,,United Kingdom,Missing CustomerID
538566,22891,TEA FOR ONE POLKADOT,1,12/13/2010 11:21,8.47,,United Kingdom,Missing CustomerID
538566,22898,CHILDRENS APRON APPLES DESIGN,1,12/13/2010 11:21,4.21,,United Kingdom,Missing CustomerID
538566,22899,CHILDREN'S APRON DOLLY GIRL ,1,12/13/2010 11:21,4.21,,United Kingdom,Missing CustomerID
538566,22900, SET 2 TEA TOWELS I LOVE LONDON ,1,12/13/2010 11:21,5.91,,United Kingdom,Missing CustomerID
538566,22902,TOTE BAG I LOVE LONDON,1,12/13/2010 11:21,4.21,,United Kingdom,Missing CustomerID
538566,22903,CALENDAR FAMILY FAVOURITES,1,12/13/2010 11:21,5.91,,United Kingdom,Missing CustomerID
538566,22907,PACK OF 20 NAPKINS PANTRY DESIGN,1,12/13/2010 11:21,1.66,,United Kingdom,Missing CustomerID
538566,22908,PACK OF 20 NAPKINS RED APPLES,1,12/13/2010 11:21,1.66,,United Kingdom,Missing CustomerID
538566,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,19,12/13/2010 11:21,3.36,,United Kingdom,Missing CustomerID
538566,22927,GREEN GIANT GARDEN THERMOMETER,1,12/13/2010 11:21,11.87,,United Kingdom,Missing CustomerID
538566,22931,BAKING MOULD HEART WHITE CHOCOLATE,1,12/13/2010 11:21,5.06,,United Kingdom,Missing CustomerID
538566,22945,CHRISTMAS METAL TAGS ASSORTED ,5,12/13/2010 11:21,11.02,,United Kingdom,Missing CustomerID
538566,22948,METAL DECORATION NAUGHTY CHILDREN ,1,12/13/2010 11:21,6.77,,United Kingdom,Missing CustomerID
538566,22960,JAM MAKING SET WITH JARS,1,12/13/2010 11:21,8.47,,United Kingdom,Missing CustomerID
538566,22961,JAM MAKING SET PRINTED,9,12/13/2010 11:21,3.36,,United Kingdom,Missing CustomerID
538566,22966,GINGERBREAD MAN COOKIE CUTTER,1,12/13/2010 11:21,2.51,,United Kingdom,Missing CustomerID
538566,22969,HOMEMADE JAM SCENTED CANDLES,4,12/13/2010 11:21,3.36,,United Kingdom,Missing CustomerID
538566,22988,SOLDIERS EGG CUP ,2,12/13/2010 11:21,2.51,,United Kingdom,Missing CustomerID
538566,35833P,4 PINK FLOCK CHRISTMAS BALLS,1,12/13/2010 11:21,3.36,,United Kingdom,Missing CustomerID
538566,35957,SMALLFOLKART BAUBLE CHRISTMAS DEC,1,12/13/2010 11:21,1.66,,United Kingdom,Missing CustomerID
538566,35961,FOLKART ZINC HEART CHRISTMAS DEC,5,12/13/2010 11:21,1.66,,United Kingdom,Missing CustomerID
538566,37327,ASSTD MULTICOLOUR CIRCLES MUG,1,12/13/2010 11:21,16.13,,United Kingdom,Missing CustomerID
538566,37370,RETRO COFFEE MUGS ASSORTED,1,12/13/2010 11:21,16.13,,United Kingdom,Missing CustomerID
538566,37450,CERAMIC CAKE BOWL + HANGING CAKES,1,12/13/2010 11:21,5.91,,United Kingdom,Missing CustomerID
538566,37479P,CUBIC MUG FLOCK PINK ON BROWN,1,12/13/2010 11:21,16.98,,United Kingdom,Missing CustomerID
538566,37482P,CUBIC MUG PINK POLKADOT,1,12/13/2010 11:21,16.98,,United Kingdom,Missing CustomerID
538566,46776B,WOVEN BERRIES CUSHION COVER ,1,12/13/2010 11:21,4.21,,United Kingdom,Missing CustomerID
538566,47021G,SET/6 BEAD COASTERS GAUZE BAG GOLD,4,12/13/2010 11:21,5.06,,United Kingdom,Missing CustomerID
538566,47559B,TEA TIME OVEN GLOVE,1,12/13/2010 11:21,2.51,,United Kingdom,Missing CustomerID
538566,47591B,SCOTTIES CHILDRENS APRON,1,12/13/2010 11:21,1.66,,United Kingdom,Missing CustomerID
538566,48111,DOORMAT 3 SMILEY CATS,1,12/13/2010 11:21,14.43,,United Kingdom,Missing CustomerID
538566,48185,DOORMAT FAIRY CAKE,1,12/13/2010 11:21,14.43,,United Kingdom,Missing CustomerID
538566,48194,DOORMAT HEARTS,1,12/13/2010 11:21,14.43,,United Kingdom,Missing CustomerID
538566,71143,SILVER BOOK MARK WITH BEADS,2,12/13/2010 11:21,2.51,,United Kingdom,Missing CustomerID
538566,71279,PINK GLASS CANDLEHOLDER,2,12/13/2010 11:21,5.91,,United Kingdom,Missing CustomerID
538566,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,4,12/13/2010 11:21,3.25,,United Kingdom,Missing CustomerID
538566,71495A,CD WALL TIDY BLUE OFFICE,1,12/13/2010 11:21,0.84,,United Kingdom,Missing CustomerID
538566,72051S,BAG OF SILVER STONES,5,12/13/2010 11:21,0.84,,United Kingdom,Missing CustomerID
538566,72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,2,12/13/2010 11:21,4.21,,United Kingdom,Missing CustomerID
538566,72741,GRAND CHOCOLATECANDLE,6,12/13/2010 11:21,2.82,,United Kingdom,Missing CustomerID
538566,72802C,VANILLA SCENT CANDLE JEWELLED BOX,1,12/13/2010 11:21,8.47,,United Kingdom,Missing CustomerID
538566,72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,2,12/13/2010 11:21,8.47,,United Kingdom,Missing CustomerID
538566,72816,SET/3 CHRISTMAS DECOUPAGE CANDLES,1,12/13/2010 11:21,2.51,,United Kingdom,Missing CustomerID
538566,79000,MOROCCAN TEA GLASS,24,12/13/2010 11:21,1.69,,United Kingdom,Missing CustomerID
538566,79067,CORONA MEXICAN TRAY,3,12/13/2010 11:21,8.47,,United Kingdom,Missing CustomerID
